word,definition
لاق,"لاقَ بـ يليق، لِقْ، لِياقةً ولَيْقًا ولَياقًا ولَيَقانًا، فهو لائق، والمفعول مَليق به ; • لاق به الثَّوبُ ونحوُه: ناسبه ولاءمه ""لائق صحِّيًّا للعمل- سلوك أو كلام لائق- لا يليق بك أن تفعل هذا- من اللِّياقة أن تكرم ضيفَك"" ; غير لائق: غير مطابق للمقاييس المقبولة للذوق الجيّد."
لاقح,لاقِح [مفرد]: ج لُقَّح ولواقِح: اسم فاعل من لقَحَ ولقِحَ ; حَرْبٌ لاقحٌ: أي: شديدة عظيمة وهو على تشبيه الحرب بالأنثى الحامل التي لا يُدرى ما تلد.
لاقحة,لاقحة [مفرد]: ج لاقحات ولُقّح ولواقِح: صيغة المؤنَّث لفاعل لقَحَ ولقِحَ. ; • ثنائيّ اللاَّقحة: (حي) ناشئ من بويضتين ملقحتين بشكل منفصل، تستخدم خاصّة لتوءمي بويضتين.
لاقط,"لاقِط [مفرد]: ج لاقطون ولواقِطُ (لغير العاقل)، مؤ لاقطة، ج مؤ لاقطات ولواقِطُ: ; 1- اسم فاعل من لقَطَ. ; 2- صارٍ من معدن يُرفع في الهواء لالتقاط موجات الإذاعة والتليفزيون واللاَّسلكي ونحوها ""لاقِط الموجات"" ; الصَّحن اللاَّقِط: طبق يقوم بالاستقبال والنّقل يتألَّف من عاكس مكافئ القطع. ; • لاقِط الصوت: الفونوغراف، آلة تُسمع بها الأُسطوانات. ; • لاقِط صوتيّ: (فز) ذراع الفونوغراف، أداة تحول ذبذبات إبرة الفونوغراف إلى نبضات كهربائيّة لتحويلها بعد ذلك إلى صوت."
لاقطة,"لاقطة [مفرد]: ج لاقطات ولواقِطُ: ; 1- مؤنَّث لاقِط. ; 2- كلّ كلمة سقطت من فم الناطق لها من يسمعها ويذيعها ""لكلِّ ساقطة لاقطة [مثل]: لكل كلمة سقطت من فم الناطق من يسمعها ويذيعها/ لكلّ شيء مَنْ يطلبه ولو كان تافهًا"". ; • لاقطة الألغام: آلة للكشف عن الألغام. ; • لاقطة الاهتزازات: (جو) آلة لتحديد نسب رجَّات الأرض. ; • لاقطة الحَصَى: قانصة الطائر يجتمع فيها الحَصَى."
لاقى,"لاقى يلاقي، لاقِ، لِقاءً ومُلاقاةً، فهو مُلاقٍ، والمفعول مُلاقًى (للمتعدِّي) ; • لاقى بين طَرَفي القضيب: عطف طرفيه حتّى تلاقيا. ; • لاقى الشَّخْصَ: قابله وصادفه ""لاقاه في الحديقة- {فَذَرْهُمْ حَتَّى يُلاَقُوا يَوْمَهُمُ الَّذِي فِيهِ يُصْعَقُونَ}"". ; • لاقى الشَّيءَ أو الأمرَ: ; 1- وجدَه ""لاقى صعوبةً في تسجيل الماجستير- لاقى الجنودُ حتفَهم في المعركة- {وَرَأَى الْمُجْرِمُونَ النَّارَ فَظَنُّوا أَنَّهُمْ مُلاقوها} [ق]: داخلوها ومخالطوها"" ; لاقى آذانًا صاغية. ; 2- أصابه وناله ""{وَمَا يُلاَقِيهَا إلاَّ الَّذِينَ صَبَرُوا} [ق]"". ; • لاقى اللهَ: تُوُفِّي، صار إلى حسابه ""{الَّذِينَ يَظُنُّونَ أَنَّهُمْ مُلاَقُو رَبِّهِمْ}""."
لاك,"لاكَ/ لاكَ في يَلُوك، لُكْ، لَوْكًا، فهو لائك، والمفعول مَلوك ; • لاك الشَّخْصُ اللُّبانَ وغيَره: أداره في فمه ومضغه ""لاك الفرسُ اللِّجامَ: مضَغَه وعَضَّه- لاك الطعامَ في فمه"". ; • لاك النَّاسُ الموضوعَ: تحدَّثوا عنه كثيرًا ""السُّؤال الذي تلوكه الألسن- قضيّة لاكتها الألسن"". ; • لاك الشَّخْصُ أعراضَ النَّاس/ لاك الشَّخْصُ في أعراضِ النَّاس: طعَن فيها بالعيب والتَّنقيص ; لاك سيرةَ فلان: اغتابه/ تحدّث عنه بما لا يُرضى."
لاكم,لاكمَ يلاكم، مُلاكَمةً، فهو مُلاكِم، والمفعول مُلاكَم ; • لاكم الشّخصُ الآخرَ: تبادل معه الضّربات بقبضة اليد أو بِجُمْع الكفّ.
لام,"لامَ يَلوم، لُمْ، لَوْمًا، فهو لائم، والمفعول مَلوم ; • لامَه: عذَله، كدَّره بكلامٍ لما قام به من عمل أو قول غير مُلائمين، أنّبَه ووبّخه وآخَذَه ""لامه على عدم احترام المواعيد- لا تأخذه لَوْمَةُ لائمٍ في الحقّ- لا تَلُمْ كفِّي إذا السَّيف نبا ... صحَّ منّي العزمُ والدّهرُ أبى- {قَالَتْ فَذَلِكُنَّ الَّذِي لُمْتُنَّنِي فِيهِ}""."
لامس,"لامسَ يلامس، مُلامَسةً، فهو مُلامِس، والمفعول مُلامَس ; • لامستِ الكرةُ الشَّبَكَةَ: مسَّتها ""لامستِ الأمواجُ الصخورَ"" ; كاد يلامسه: مرَّ بجانبه. ; • لامَس الرَّجُلُ المرأةَ: ; 1- لمَسها، جامعها ""{أَوْ لاَمَسْتُمُ النِّسَاءَ فَلَمْ تَجِدُوا مَاءً فَتَيَمَّمُوا صَعِيدًا}"" ; امرأةٌ لا تردّ يدَ لامس: فاجرة- فلانٌ لا يردّ يَدَ لامس: لا منعة له. ; 2- مسّ بشرتَها."
لامع,"لامع [مفرد]: ج لامعون ولُمّع (لغير العاقل)، مؤ لامعة، ج مؤ لوامعُ: ; 1- اسم فاعل من لمَعَ ولمَعَ بـ. ; 2- مشهور قدير ""كاتب/ ممثِّل لامعٌ"". ; • سديم لامع: (فك) سحابة من التراب والغاز في الفضاء، تستمدّ ضوءها من نجم قريب منها."
لامعة,لامعة [مفرد]: مؤنَّث لامع. ; • اللاَّمعة: (نت) شجيرة دائمة الخضرة تنمو في كاليفورنيا لها أوراق مرنة وأزهار بيضاء، وثمار حمراء شبيهة بالتُّوت.
لامة,"لامّة [مفرد]: صيغة المؤنَّث لفاعل لَمَّ. ; • اللاَّمَّة: ; 1- العين المصيبة بسوء وحسد، العين الشرِّيرة ""أعيذه من كلِّ هامّة ولامّة"". ; 2- كلّ ما يُخاف من فزع وشرّ. ; 3- (حن) جنس حيوانات لبونة من فصيلة الجمليّات، موطنها أمريكا الجنوبيَّة، أوبارها صناعيَّة جيِّدة الصَّنف، منه أنواع داجنة تستعمل للحليب والنَّقل ""رأينا اللاّمّة في حديقة الحيوان"". ; • عدسة لامّة: (فز) مقرِّبة وجامعة."
لان,"لانَ/ لانَ لـ يَلين، لِنْ، لِينًا ولَيَانًا وليونةً، فهو لَيِّن، والمفعول ملين له ; • لانَ الشَّخْصُ وغيرُه: ; 1- سهُل وانقاد ""رَجُلٌ لا يَلين- من لانت كلمتُه وَجَبَتْ محبّتُه [مثل]- {ثُمَّ تَلِينُ جُلُودُهُمْ وَقُلُوبُهُمْ إِلَى ذِكْرِ اللهِ}: تذعن وتقبل بعد التأبِّي والإنكار"" ; لانت شوكتُه: ذلّ، ضعف- لانت عريكتُه: انقاد، أذعن، استسلم- لان جانبُه: صار رقيقًا، حسن المعاملة. ; 2- رَفَه عيشُه ويسُر ; لان جِلْدُه: تنعّم. ; • لانَ الحديدُ وغيرُه: كان قابلاً للانثناء، عكسه صلُب ""لانت العضلاتُ- غصن ليِّن"". ; • لانَ لفلانٍ: عامله بلطف ورحمة، سهل له وانقاد ""{فَبِمَا رَحْمَةٍ مِنَ اللهِ لِنْتَ لَهُمْ}"". ; • لانَت له الأمورُ: سهلت."
لاهث,"لاهث [مفرد]: ; 1- اسم فاعل من لهَثَ. ; 2- مَنْ يتنفَّس بسرعة من أثر الجري أو العطش ""لاهثُ الأنفاس"" ; لاهثٌ وراء المال: يسعى له باستمرار."
لاهوت,لاهُوت [مفرد]: ألوهيّة، يقابله ناسوت لطبيعة الإنسان ; اللاَّهوت الأدبيّ: المتعلِّق بشئون الأخلاق. ; • اللاَّهوت: ; 1- (دن) علمٌ يبحث في العقائد المتعلّقة بالله تعالى، كوجوده وذاته وصفاته والإيمان بالنُّصوص المقدَّسة وسلطان الكنيسة، ويقوم عند المسيحيّين مقام علم الكلام عند المسلمين. ; 2- الإله، كل ما اتخذ معبودًا بحق أو بغير حق.
لاهوت,لاهُوت [مفرد] ; • علم اللاهوت: (انظر: ل ا هـ و ت - لاهُوت).
لاهوتانية,لاهوتانيَّة [مفرد]: اسم مؤنَّث منسوب إلى لاهُوت: على غير قياس.
لاهوتي,"لاهوتيّ [مفرد]: اسم منسوب إلى لاهُوت: عالِم بالعقائد المتعلِّقة بالله تعالى ""دراسة لاهوتيّة""."
لاوط,لاوطَ يلاوط، مُلاوَطةً، فهو مُلاوِط ; • لاوطَ فلانٌ: لاطَ2، عمِل عَمَل قومِ لوط من مباشرة الذُّكور.
لاوم,لاومَ يلاوم، مُلاومَةً، فهو مُلاوِم، والمفعول مُلاوَم ; • لاوم الشَّخصُ زميلَه: لام أحدُهما الآخرَ، عاتب أحدُهما الآخرَ.
لايل,"لايلَ يلايل، مُلايَلةً، فهو مُلايِل، والمفعول مُلايَل ; • لايله: ; 1- استأجره لليلةٍ واحدة ""لايل شابًّا على نقل بعض الأثاث"". ; 2- عامله ليلةً ليلةً ""لايله في أجره- لايل التّاجرُ الحارسَ اللَّيليَّ لمخزنه""."
لاين,"لاينَ يلاين، مُلايَنةً، فهو مُلايِن، والمفعول مُلايَن ; • لاينَ الشَّخصَ: ; 1- لان له ولاطفه، عامله برِقَّة ""لاين الطبيبُ المريضَ"". ; 2- داهنه ""لاين العاملُ المديرَ""."
لبء,لَبْء [مفرد]: مصدر لبَأَ.
لبأ,لبَأَ يلبَأ، لَبْئًا، فهو لابئ، والمفعول مَلْبوء ; • لبَأتِ الأمُّ ولدَها: أرضعته أوّلَ اللّبن عند الولادة.
لبأ,لِبَأ [مفرد]: ج أَلْباء: ; 1- أوّل اللّبن عند الولادة قبل أن يَرقّ. ; 2- (طب) سائل تفرزه غدَّة الثَّدي قبيل الولادة وبعدها لأيّام معدودة.
لبؤة,لَبُؤَة [مفرد]: ج لَبُؤ ولَبُؤات: أنثى الأسد.
لباب,"لُباب [مفرد]: خالص كلّ شيء ""فلانٌ لُبابُ قومه"" ; لُباب الأمر: لُبُّه- هو لُباب قومه: أفضلهم. ; • لُباب اللَّوزِ ونحوِه: الثَّمرة التي تُؤْكلُ وهي تحت القشرة. ; • لُباب الخُبْزِ: داخله الطَّريّ غير المُنْضَج جيّدًا."
لبابة,لَبابة [مفرد]: مصدر لبَّ2.
لبادى,لُبَادى [مفرد]: (حن) طائر على شكل السُّمانى، إذا دنا من الأرض لَبَدَ فلم يكد يطير حتى يُطار.
لباس,"لِباس [مفرد]: ج ألبسة ولُبُس: ; 1- لِبْس؛ ما يستر الجسمَ، أو ما يُلْبَس من كسوة ""لباس السَّهرة: ثوب السَّهرة الرسميّ- لباس رسميّ/ عسكريّ- لباس الشَّاطئ: ملابس مناسبة للسِّباحة أو ركوب القارب أو التَّشمُّس- {يَابَنِي ءَادَمَ قَدْ أَنْزَلْنَا عَلَيْكُمْ لِبَاسًا يُوَارِي سَوْآتِكُمْ}"" ; لباس التقوى: الإيمان والعمل الصالح/ الحياء- لباس الجوع والخوف: الآلام. ; 2- زوج وزوجة ""{هُنَّ لِبَاسٌ لَكُمْ وَأَنْتُمْ لِبَاسٌ لَهُنَّ}: أن كليهما يمنع الآخرَ عمَّا لا يحلّ، فكما يمنع اللباسُ الحرَّ والبرد فكذلك كلّ منهما يمنع الآخرَ ويستره عن الفاحشة""."
لباقة,"لَباقة [مفرد]: ; 1- مصدر لبُقَ. ; 2- حسن تصرُّف بين النّاس، تقدير جيّد لما يُناسب قولُه وفعلُه أو يجمُل تجنُّبه في العلاقات البشريّة ""تصرَّف/ تكلَّم بلَبَاقة- لَبَاقة دبلوماسيّ- تنقصه اللَّباقة""."
لبان,لَبَان [مفرد]: صدر، أو ما بين الثَّديين، وأكثر استعماله لصدر ذوات الحوافر والفرس، موضع القلادة من الصدر.
لبان,لُبان [جمع]: (نت) نبات من الفصيلة البخوريّة، يفرز مادّة صمغيّة تُمْضَغ كالعِلْكِ لا تذوب في الفم ولا تُبلَع تُسمّى اللُّبان، ومنه نوع مُرّ يستخدم لطرد البلغم.
لبان,"لِبان [مفرد]: رَضاع ""هو أخوه بلِبان أُمِّه: أخوه الذي رَضَع من ثدي أمِّه، والمراد توكيد معنى الأخوّة الحميمة، ولا يقال بلبن أمّه، وإنّما اللَّبن الذي يُشرب من ناقة أو شاة أو غيرها من البهائم- غَذَتْه أمُّه بلِبانها"" ; هما فرسا رهان ورضيعا لِبان [مثل]: يضرب للمتساويَيْن في الفضل وغيره."
لبانة,"لُبَانة [مفرد]: ج لُبانات ولُبَان: حاجة ""ما قضيت منه لُبانتي""."
لبانة,لِبانة [مفرد]: حرفة اللبّان.
لب,لبَّ1/ لبَّ بـ لَبَبْتُ، يَلُبّ، الْبُبْ/ لُبَّ، لَبًّا ولُبُوبًا، فهو لابّ، والمفعول مَلْبوب ; • لبَّ الشَّخصَ: ضربَ لبّتَه، وهي موضع القلادة من العنق. ; • لبَّ اللّوْزَ ونحوَه: كسره واستخرج لُبَّه. ; • لبَّ بالمكان: أقام به ولزمه.
لب,"لبَّ2 لبَبْتُ، يَلِبّ، الْبِبْ/ لِبَّ، لَبًّا ولَبَابَةً، فهو لبيب ; • لبَّ الشَّخصُ: صار ذا عقل، أدرك وميَّز ""كلّ لبيب بالإشارة يفهم""."
لب,لَبّ [مفرد]: مصدر لبَّ1/ لبَّ بـ ولبَّ2.
لب,"لُبّ1 [مفرد]: خالصُ كُلّ شيء، جوهره وحقيقته ""تفهَّم لُبّ المشكلة- دخل في لُبّ الموضوع مباشرة: دخل في قلبه ووسطه"". ; • لُبُّ الأرض: (جو) النطاق الصخريّ المحيط بسطح الأرض من داخلها، قلب الأرض الكثيف الذي يتكوّن منه أغلب كتلتها."
لب,"لُبّ2 [مفرد]: ج ألباب: ; 1- عقل ""مَلَك عليه لُبَّه- {فَاتَّقُوا اللهَ يَاأُولِي الأَلْبَابِ}- {وَمَا يَذَّكَّرُ إلاَّ أُولُو الأَلْبَابِ}: عقول سليمة مستنيرة بنور الله"". ; 2- (شر) جزء أوسط مركزيّ من جوف العضو، ويقابله قشرة."
لب,"لُبّ3 [مفرد]: ج لُبُوب: ما في جوف بعض الفواكه من ثمرة تُؤكل ""لبُّ الجَوْز/ اللّوز"". ; • لُبّ الثَّمرة: الطبقة الوسطى من جدار ثمرة فواكه، الجزء القاسي أو الليفيّ في قلب ثمرة يحتوي على البذور ; ثمرة لُبِّيَّة: ثمرة بسيطة غير منفتحة عند النضج، لبيَّة صالحة للأكل مثل الفراولة والعنب والعليق."
لبادة,"لُبَّادة [مفرد]: ج لبابيدُ: ما يُلْبَس من الصوف للوقاية من البرد والمطر ""لا يخرج الرَّاعي في الشِّتاء إلاّ وعليه لُبّادته""."
لباسة,لَبَّاسة [مفرد]: اسم آلة من لبِسَ: أداةٌ يُستعان بها على لُبْس الحذاء.
لبان,"لبَّان [مفرد]: ; 1- بائع اللَّبَن ومُنْتجاته ""يمرُّ اللَّبَّانُ في الصَّباح والمساء- اشتريت من اللّبّان لترًا من اللَّبن"". ; 2- صانع الطُّوب اللَّبِن المضروب من الطِّين ""اشترى من اللَّبَّان ألْفَيْن من اللَّبِن لبناء حائط""."
لبب,لبَّبَ يلبِّب، تلبيبًا، فهو مُلبِّب، والمفعول مُلبَّب ; • لبَّب الشّخصَ: أخذ بتلبيبه، أي: جمع ثيابَه عند صدره ونحره في الخصومة وجرَّه.
لبة,لَبَّة [مفرد]: ج لَبَّات ولِباب: موضع القلادة من العنق.
لبث,"لبَّثَ يلبِّث، تلبيثًا، فهو مُلبِّث، والمفعول مُلبَّث (للمتعدِّي) ; • لبَّث فلانٌ: انتظر، مكَث ""{لاَ يُلَبِّثُونَ خِلاَفَكَ إلاَّ قَلِيلاً} [ق]"". ; • لبَّث فلانًا بالمكان: ألبثه؛ جعله يقيم فيه."
لبخ,لبَّخَ على/ لبَّخَ في يلبِّخ، تلبيخًا، فهو مُلبِّخ، والمفعول مُلبَّخٌ عليه ; • لبَّخ على العضو الذي به ألَمٌ: وضع عليه اللَّبْخَة. ; • لبَّخ في الكلام: خلَّط فيه.
لبد,لبَّدَ يلبِّد، تلبيدًا، فهو مُلبِّد، والمفعول مُلبَّد ; • لبَّد الشَّيءَ بالشَّيء: ألبَدَ؛ ألصقه به إلصاقًا شديدًا. ; • لبَّد الشَّخْصُ شَعْرَه: حلَقه جميعًا أو ألزقه بشيء لزِج حتَّى صار كاللِّبْد. ; • لبَّد المطرُ الأرضَ: رشَّها. ; • لبَّد الصُّوفَ: لبَدَ؛ نفَّشه وبلَّه ماءً.
لبس,"لبَّسَ يلبِّس، تلبيسًا، فهو مُلبِّس، والمفعول مُلبَّس ; • لبَّس الشَّخْصَ/ لبَّس الشَّيءَ: ألبسه؛ كساه، غطَّاه ""لبَّست أطفالَها ملابسَ المدرسة- لبَّسه تاجَ الإمارة"". ; • لبَّس عليه الحقائقَ: خلَّطها وستر حقيقتَها وأظهر خِلافَها، جعلها غير واضحة ""لبَّس على القاضي- لبّس المشكلةَ على أبيه- {وَلَوْ جَعَلْنَاهُ مَلَكًا لَجَعَلْنَاهُ رَجُلاً وَلَلَبَّسْنَا عَلَيْهِمْ مَا يَلْبِسُونَ} [ق]: عمَّينا وشبَّهنا""."
لبك,"لبَّكَ يلبِّك، تلبيكًا، فهو مُلبِّك، والمفعول مُلبَّك ; • لبَّك الشّيءَ: لبَكه؛ خلطه وليَّنه ""لبَّك العجينَ"". ; • لبَّك المعدةَ: أصابها بسوء الهضم ""أطعمة تُلبِّك المعدَة""."
لبى,"لبَّى/ لبَّى بـ/ لبَّى في يلبِّي، لَبِّ، تلبيةً، فهو مُلَبٍّ، والمفعول مُلَبًّى (للمتعدِّي) ; • لبَّى الرجلُ/ لبَّى بالحجّ/ لبَّى في الحجّ: قال: لَبَّيْكَ اللَّهُمَّ لَبَّيْكَ ""لبَّى الحجيجُ"". ; • لبَّى الشَّخْصَ/ لَبَّى النِّداءَ: استجاب له ""لبَّى طلبَه/ دعوته/ رغباته- لبّى الأذواق كلّها/ الاحتياجات- صدّ عن تلبية النداء"" ; لبَّى داعيَ ربّه/ لبَّى نداء ربّه: مات، تُوُفِّي."
لبيك,لَبَّيْكَ [كلمة وظيفيَّة]: (انظر: ل ب ب ي ك - لَبَّيْكَ).
لبيك,"لَبَّيْكَ [كلمة وظيفيَّة]: مصدر منصوب مضاف ثُنّيَ على معنى التَّأكيد، معناه: لزومًا لطاعتك واتِّجاهًا إليك ""يقول الحاجُّ: لبَّيْكَ اللهُمَّ لَبَّيْكَ"" ; لبَّيْكَ وَسَعْديك: أدعو لك بإسْعاد بعد إسْعاد."
لبيك,لَبَّيْكَ [كلمة وظيفيَّة]: (انظر: ل ب ب ي ك - لَبَّيْكَ).
لبث,لَبْث [مفرد]: مصدر لبِثَ بـ/ لبِثَ في.
لبث,"لَبِث [مفرد]: صفة مشبَّهة تدلّ على الثبوت من لبِثَ بـ/ لبِثَ في: مقيم بالمكان ""لبِثٌ بالمدينة""."
لبث,لُبْث [مفرد]: مصدر لبِثَ بـ/ لبِثَ في.
لبث,"لبِثَ بـ/ لبِثَ في يَلبَث، لَبْثًا ولُبْثًا، فهو لابث ولَبِث، والمفعول مَلْبُوث به ; • لبِث الشَّخْصُ بالمكان/ لبِث الشَّخْصُ في المكان: ; 1- مكَث فيه وأقام ""{فَلَبِثَ فِي السِّجْنِ بِضْعَ سِنِينَ}- {وَلَبِثُوا فِي كَهْفِهِمْ ثَلاَثَ مِائَةٍ سِنِينَ وَازْدَادُوا تِسْعًا}"" ; ما لبِث أن فعَل كذا: لم يتأخَّر عن فعله. ; 2- أبطأ وتأخّر ""{فَمَا لَبِثَ أَنْ جَاءَ بِعِجْلٍ حَنِيذٍ}""."
لبثة,"لُبْثَة [مفرد]: ج لُبُثات ولُبْثات: توقُّف قصير يسير ""لي على هذا الأمر لُبْثَة""."
لبخ,لبَخَ يَلبَخ، لَبْخًا، فهو لابِخ، والمفعول مَلْبوخ ; • لبَخ الشَّخْصَ: شتَمه أو ضربَه.
لبخ,لَبْخ [مفرد]: مصدر لبَخَ.
لبخ,لَبَخ [جمع]: مف لَبَخَة: (نت) شجر كبير من الفصيلة القرنيَّة ورقه كورق الجَوْز، أزهاره صفراء تميل إلى الخُضْرة لها رائحة عطريّة، ينبت في البلاد الحارّة.
لبخة,لَبْخَة [مفرد]: ج لَبَخات ولَبْخات: ; 1- (طب) خِرْقة يُجْعل فيها دواءٌ كالمرهم توضَع حارّة أو باردة على مكان الألم لِتُسَكِّنَه. ; 2- كتلة من الطِّين أو أيّة مادّة لزجة أخرى تسخّن وتفرد على قطعة من القماش ثم توضع على الجزء المؤلم أو الملتهب من الجسم.
لبد,لبَدَ يَلبِد، لَبْدًا، فهو لابد، والمفعول مَلْبود ; • لبَد الصُّوفَ ونحوَه: نفَشه وبلَّله بالماء.
لبد,لَبْد [مفرد]: مصدر لبَدَ.
لبد,لَبَد [مفرد]: مصدر لبِدَ بـ.
لبد,"لُبَد [جمع]: مف لُبْدَة: كثير متراكم ""{يَقُولُ أَهْلَكْتُ مَالاً لُبَدًا}: لا يخشى نفادَه لكثرته""."
لبد,"لِبْد [مفرد]: ج ألباد ولُبُود: ; 1- بِساط من صوف ""لِبْدٌ عريض/ مُقوَّى"". ; 2- ما يُوضع على ظهر الحصان تحت السَّرج."
لبد,"لِبَد [جمع]: مف لِبْدَة: جماعة ملتفة ومتزاحمة من الناس ""{وَأَنَّهُ لَمَّا قَامَ عَبْدُ اللهِ يَدْعُوهُ كَادُوا يَكُونُونَ عَلَيْهِ لِبَدًا}: يزاحم بعضُهم بعضًا رغبة في سماع القرآن""."
لبد,"لبَدَ بـ يَلبُد، لُبُودًا، فهو لابد، والمفعول مُلبودٌ به ; • لبَد الشَّخْصُ بالمكان: أقام به ولزِمه، قبع فيه ""لبَدت الأمُّ بالمنزل وقت البرد الشَّديد- ظلّ لابدًا في بيته أسبوعًا لا يخرج منه"". ; • لبَد الشَّيءُ بالشَّيء: ركِب بعضُه بعضًا ""لبَد الصُّوفُ""."
لبد,"لبِدَ بـ يلبَد، لبَدًا، فهو لابِد، والمفعول مَلبود به ; • لبِد بالمكان: لبَد به؛ أقام به، لصِق ""لبِد الطائرُ بالأرض: لزِمها""."
لبدة,لُبْدَة/ لِبْدَة [مفرد]: ج ألباد ولُبَد ولُبُود: ; 1- كُلُّ شَعَرٍ أو صوفٍ متلبِّد. ; 2- شَعَرٌ متراكبٌ بين كتفي الأسد ; أبو لُبَد: كُنْية الأسد. ; 3- غطاء من أغطية الرَّأس يُشبه الطاقيّة، يُتَّخذ من الصُّوف المتلبِّد.
لبس,"لبَسَ/ لبَسَ على يَلبِس، لَبْسًا، فهو لابس، والمفعول ملبوس ; • لبَس الأمرَ عليه: خلَطه وعمّاه حتّى لا يعرف حقيقتَه ""{وَلَوْ جَعَلْنَاهُ مَلَكًا لَجَعَلْنَاهُ رَجُلاً وَلَلَبَسْنَا عَلَيْهِمْ مَا يَلْبِسُونَ}"". ; • لبَس عليه الأمرُ: اختلط واشتبه بغيرِه."
لبس,"لبِسَ يَلبَس، لُبْسًا، فهو لابس، والمفعول مَلْبوس ; • لبِس الثَّوبَ وغيره: اكتسى به، استتر به ""لبس ملابسَ النَّوم- {وَتَسْتَخْرِجُوا مِنْهُ حِلْيَةً تَلْبَسُونَهَا}- {وَيَلْبَسُونَ ثِيَابًا خُضْرًا مِنْ سُنْدُسٍ وَإِسْتَبْرَقٍ}"" ; لبِس الحِدادَ: لبس لباسًا خاصًّا إثر وفاة عزيز عليه- لبِس النّاسَ: عاش معهم- لبِس بها زمانًا: تزوّجها زمنًا- لبِس فلانًا على ما فيه: احتمله وقبله- لبِس له أذنيه: تغافل عنه ولم يتكلَّم- لبِس له جِلْدَ النِّمر [مثل]: كشف له عن عداوته، عامله بوحشيَّة- لبِس مُسوحَ الرُّهبان: تظاهر بالبراءة والطِّيبة."
لبس,"لَبْس [مفرد]: ; 1- مصدر لبَسَ/ لبَسَ على. ; 2- شكّ وشبهة وحيرة ""{بَلْ هُمْ فِي لَبْسٍ مِنْ خَلْقٍ جَدِيدٍ}"". ; 3- (لغ) الالتباس؛ احتمال اللّفظ أو العبارة لأكثر من معنى، وقد يكون اللّبس نتيجة للتعقيد اللفظيّ."
لبس,"لُبْس [مفرد]: ; 1- مصدر لبِسَ. ; 2- ما يُلْبَس ""لُبْس هذه المرأة أنيق""."
لبس,"لِبْس [مفرد]: ج لُبُوس: لِباس؛ ما يُلْبَس من كسوة ""علّق لِبْسَه على الشمَّاعة- اشترى لِبْس العيد"" ; حجرة اللِّبْس: حجرة في بيت أو مسرح ونحوهما لتغيير الملابس ووضع الزِّينة."
لبق,"لبُقَ يَلبُق، لَبَاقةً، فهو لَبِيق ; • لبُق الشَّخْصُ: ; 1- لبِق، ظرُف ولانت أخلاقُه ""لبُقت الفتاةُ"". ; 2- حذَق كُلَّ عملٍ ""لبُق العاملُ""."
لبق,"لبِقَ/ لبِقَ بـ يَلبَق، لَبَقًا، فهو لَبِق، والمفعول مَلبوق به ; • لبِق الشَّخْصُ: ; 1- لبُق؛ فَصُح، ظرُف وحسُن كلامُه ""مفاوِض لبِق: حاذق في إدارة الحوار- لبِق الطفلُ- كان لَبِقًا في تعامله مع السائحين"". ; 2- لبُق؛ حذَق عملَه ""باحث لبِق"". ; • لبِق الثَّوبُ به: لاق به ""لبِسَ ثوبًا يلْبَق بالمناسبة""."
لبق,لَبَق [مفرد]: مصدر لبِقَ/ لبِقَ بـ.
لبق,لَبِق [مفرد]: صفة مشبَّهة تدلّ على الثبوت من لبِقَ/ لبِقَ بـ.
لبك,لبَكَ يلبُك، لَبْكًا، فهو لابك، والمفعول مَلْبوك ; • لبَك الدقيقَ بالعسل: خلَطه.
لبك,لبِكَ يلبَك، لَبَكًا، فهو لَبِك ; • لبِكَ الأمرُ: التبك، اختلط والتبس.
لبك,لَبْك [مفرد]: ; 1- مصدر لبَكَ. ; 2- شيء مخلوط.
لبك,لَبَك [مفرد]: مصدر لبِكَ.
لبك,لَبِك [مفرد]: صفة مشبَّهة تدلّ على الثبوت من لبِكَ.
لبلاب,"لَبْلاب [جمع]: مف لَبْلابة: (نت) نبات عشبيّ معترش يلتفّ على المزروعات والشَّجر ويسمِّيه المصريون العُلَّيق، وهو من الفصيلة العُلَّيقيّة، ويطلق أيضًا على نبات متسلِّق من الفصيلة القرنيّة دائم الخضرة، وقد يُزرع في الحدائق لتغطية العروش ""التفّ اللَّبلابُ"". ; • اللَّبْلاب السَّامّ: (نت) نبات ذو أوراق مركّبة وأزهار خضراء صغيرة وثمار بيضاء، يسبِّب طفحًا جلديًّا عند لمسه."
لبن,"لبِنَ يلبَن، لَبَنًا، فهو لَبِن ; • لبِنَت الأمُّ: كثُر لبنُها ""لبِنت الشَّاةُ/ الناقةُ/ الأنْثى/ المُرضِعَةُ""."
